X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	Rho	KR	Rho_real
-22000	-22000	2000	4.03E-05	-8.01E-05	0.000335904	-0.000554883	-0.000189007	0.000313193	-1.09E-05	2.63E-05	59.4709	0.542627603	109.598
-2000	-22000	2000	5.92E-05	-0.000114174	0.000431765	-0.000729232	-0.00070029	0.00115603	-9.85E-05	0.000157206	284.102	3.005359043	94.5318
18000	-22000	2000	3.52E-05	-6.86E-05	0.000245629	-0.000424735	-0.000358232	0.000599417	-6.24E-05	0.000102649	84.4443	1.07904455	78.2584
38000	-22000	2000	1.78E-05	-4.57E-05	0.000171001	-0.000300816	-0.00034005	0.000619296	-6.86E-05	0.000116015	60.2613	0.797484788	75.5642
58000	-22000	2000	3.18E-05	-8.43E-05	0.000482368	-0.000852344	-0.000368727	0.00062272	-9.60E-05	0.000132667	175.806	1.252911244	140.318
78000	-22000	2000	5.71E-05	-0.000188699	0.00141233	-0.00252509	-0.000803521	0.00126816	-0.000217498	0.00027751	1082.76	5.070216761	213.553
98000	-22000	2000	2.49E-06	-4.99E-05	0.000644432	-0.00111263	-0.000408169	0.00072005	-8.68E-05	0.000109081	267.897	1.212143287	221.011
118000	-22000	2000	-3.71E-06	-1.83E-06	0.000134062	-0.00022655	-0.000219172	0.000411564	-8.93E-06	1.11E-06	31.0849	0.124468051	249.742
138000	-22000	2000	-2.29E-05	9.59E-06	0.000424141	-0.000716693	-0.00040869	0.000737218	2.95E-06	-1.25E-05	177.738	0.990675042	179.411
-142000	-2000	2000	-8.22E-06	1.03E-05	0.000232267	-0.00037028	-0.000315151	0.000559994	5.83E-06	-4.58E-06	71.1241	0.493146819	144.225
-122000	-2000	2000	-1.64E-05	1.98E-05	0.000333925	-0.000528805	-0.000167827	0.000282873	8.73E-06	-8.35E-06	52.0334	0.50545345	102.944
-102000	-2000	2000	-2.41E-05	2.67E-05	0.000265112	-0.000416974	-0.000291575	0.000501643	2.78E-05	-2.71E-05	72.3021	0.926369238	78.0489
-82000	-2000	2000	-1.87E-05	1.66E-05	0.000234962	-0.000371077	-0.000285328	0.000494233	3.22E-05	-2.56E-05	63.2837	0.968166206	65.3645
-62000	-2000	2000	-6.62E-06	-3.71E-06	0.000244486	-0.000390011	-0.000291277	0.000499362	2.94E-05	-2.24E-05	67.4293	1.001428718	67.3331
-42000	-2000	2000	1.66E-05	-2.95E-05	0.000290856	-0.000467523	-0.000311227	0.000534309	2.09E-05	-1.01E-05	86.4116	1.020382474	84.6855
-22000	-2000	2000	3.55E-05	-5.98E-05	0.000316151	-0.000513988	-0.000334241	0.000563555	-4.25E-06	2.33E-05	99.762	1.017350496	98.0606
-2000	-2000	2000	4.29E-05	-7.09E-05	0.000278686	-0.000462534	-0.0003472	0.000581558	-3.33E-05	6.13E-05	91.1837	1.022438233	89.1826
18000	-2000	2000	4.25E-05	-6.55E-05	0.000239277	-0.000409702	-0.000359965	0.000600344	-5.12E-05	8.14E-05	82.2291	1.049772502	78.3304
38000	-2000	2000	5.50E-05	-9.10E-05	0.000355464	-0.00061483	-0.000504604	0.000908295	-8.42E-05	0.000127938	182.811	2.373025464	77.0371
58000	-2000	2000	6.08E-05	-9.53E-05	0.000480873	-0.000827989	-0.000362493	0.000607855	-6.52E-05	8.42E-05	168.642	1.214816202	138.821
78000	-2000	2000	3.14E-05	-7.35E-05	0.000720454	-0.00126575	-0.000385041	0.000596512	-5.91E-05	6.77E-05	260.107	1.320842961	196.925
98000	-2000	2000	5.60E-06	-2.52E-07	0.000648481	-0.00111512	-0.000394512	0.00067626	-5.95E-05	6.69E-05	255.775	1.235007532	207.104
118000	-2000	2000	-1.22E-05	4.17E-05	0.000670151	-0.00112933	-0.000369561	0.000718011	-3.68E-05	4.83E-05	269.283	1.050831782	256.257
138000	-2000	2000	-4.44E-06	1.69E-05	0.000434218	-0.00072342	-0.00040271	0.000741294	-1.99E-05	3.47E-05	180.469	0.981503236	183.87
-142000	18000	2000	8.63E-06	-2.33E-05	0.000456399	-0.000722211	-0.000305316	0.000551868	-2.09E-05	2.98E-05	136.258	0.945153123	144.165
-122000	18000	2000	1.79E-06	-1.48E-05	0.000504545	-0.00078883	-0.000565508	0.000962716	-3.46E-05	5.32E-05	264.606	2.572686968	102.852
-102000	18000	2000	-1.29E-05	6.15E-06	0.000277595	-0.000429318	-0.000269363	0.000469811	-2.86E-06	1.09E-05	70.1702	0.938273619	74.7865
-82000	18000	2000	-1.88E-05	1.26E-05	0.000237541	-0.000367769	-0.000256807	0.00045361	8.70E-06	2.70E-06	57.8173	1.010783123	57.2005
-62000	18000	2000	-1.12E-05	8.56E-06	0.000133365	-0.000206077	-0.000263218	0.000452489	1.57E-05	-5.74E-06	32.5183	0.566982196	57.3533
-42000	18000	2000	-1.40E-05	2.43E-06	0.000290849	-0.000451412	-0.00027683	0.000474475	1.74E-05	-6.36E-06	74.7179	1.115943717	66.9549
-22000	18000	2000	1.23E-05	-2.78E-05	0.000302287	-0.000476876	-0.0003002	0.000505546	8.36E-06	1.03E-05	84.0684	1.123164319	74.8496
-2000	18000	2000	5.10E-05	-8.48E-05	0.000423808	-0.000689645	-0.000431286	0.00071853	-1.53E-05	4.47E-05	170.673	2.297370058	74.2906
18000	18000	2000	3.40E-05	-5.50E-05	0.000232569	-0.00039025	-0.000354577	0.0005897	-3.17E-05	5.42E-05	78.1545	1.075270075	72.6836
38000	18000	2000	3.95E-05	-5.09E-05	0.000244809	-0.000418305	-0.000354531	0.000631604	-4.63E-05	6.17E-05	87.7075	1.088127031	80.6041
58000	18000	2000	7.21E-05	-8.51E-05	0.000501436	-0.000860102	-0.000386623	0.00065127	-4.06E-05	5.18E-05	189.23	1.176210988	160.881
78000	18000	2000	4.37E-05	-3.17E-05	0.000730717	-0.0012634	-0.00042733	0.000655066	-2.24E-05	1.49E-05	288.899	1.244985994	232.05
98000	18000	2000	-1.76E-05	4.60E-05	0.000649354	-0.00110343	-0.000427654	0.000744743	-2.36E-05	2.10E-05	278.904	1.189579281	234.456
118000	18000	2000	-3.61E-06	2.34E-05	0.000288418	-0.000479405	-0.000401495	0.000770903	-5.07E-05	7.50E-05	123.702	0.45629152	271.103
138000	18000	2000	6.25E-06	1.86E-05	0.000439348	-0.000736561	-0.000416429	0.000750609	-4.03E-05	7.69E-05	186.751	0.981551658	190.261
-142000	38000	2000	3.61E-05	-7.56E-05	0.000453578	-0.000718954	-0.000308706	0.000556038	-5.66E-05	7.37E-05	134.975	0.951238248	141.894
-122000	38000	2000	6.20E-05	-0.000119025	0.000671694	-0.00104973	-0.00041736	0.00071713	-8.90E-05	0.000116006	256.962	2.580447558	99.5804
-102000	38000	2000	5.16E-06	-1.89E-05	0.00029177	-0.000448964	-0.000253767	0.000451102	-5.28E-05	7.31E-05	69.7606	0.937889552	74.3804
-82000	38000	2000	-1.46E-05	1.40E-05	0.000257042	-0.000393232	-0.000248603	0.000435665	-1.76E-05	3.04E-05	59.8654	1.006068469	59.5043
-62000	38000	2000	-3.16E-05	4.92E-05	0.000258218	-0.000393693	-0.000258004	0.000442496	6.16E-06	6.14E-06	61.1188	1.070155011	57.1121
-42000	38000	2000	-2.48E-05	3.56E-05	0.000294026	-0.000452088	-0.000276585	0.000458773	1.57E-05	-3.95E-06	73.0563	1.160567	62.9488
-22000	38000	2000	-9.05E-06	7.14E-06	0.000298154	-0.000467083	-0.000293207	0.000478421	1.99E-05	-4.99E-06	78.7343	1.232744786	63.8691
-2000	38000	2000	6.70E-06	-1.42E-05	0.000254307	-0.000409091	-0.000305943	0.000503809	1.87E-05	-4.20E-06	71.9771	1.227415196	58.6412
18000	38000	2000	1.95E-05	-3.62E-05	0.000436261	-0.000720694	-0.000483208	0.000793528	1.80E-05	-1.47E-06	198.378	3.378400702	58.7195
38000	38000	2000	8.55E-06	2.65E-06	0.000248675	-0.000423676	-0.000359756	0.000618381	1.58E-06	-2.93E-06	89.0273	1.186987935	75.0027
58000	38000	2000	-7.57E-06	4.76E-05	0.00108447	-0.00187343	-0.000626689	0.00104826	8.85E-06	-2.99E-05	669.356	3.486374432	191.992
78000	38000	2000	-0.000114898	0.000219507	0.000609335	-0.00103181	-0.000591495	0.000945225	-3.33E-05	4.78E-05	342.108	1.15170041	297.046
98000	38000	2000	-9.95E-06	2.84E-05	0.000643656	-0.00108398	-0.000633886	0.00105556	1.81E-06	-1.25E-05	393.104	1.118227694	351.542
118000	38000	2000	2.24E-06	-9.32E-06	0.000683999	-0.0011552	-0.000447655	0.000835907	-0.000126725	0.00022301	321.858	1.056481023	304.651
138000	38000	2000	2.26E-05	-5.08E-05	0.000886549	-0.0014927	-0.000828249	0.00149919	-0.000159894	0.000282834	748.661	3.713522549	201.604
-142000	58000	2000	8.33E-05	-0.000142029	0.000439826	-0.000711532	-0.000179461	0.000320527	-5.46E-05	7.13E-05	74.1191	0.530654018	139.675
-122000	58000	2000	4.52E-05	-7.94E-05	0.000332896	-0.000537244	-0.000319554	0.000540007	-0.000103709	0.000133842	96.5488	0.934545208	103.311
-102000	58000	2000	2.13E-05	-3.64E-05	0.000313799	-0.000506092	-0.000305281	0.000542354	-7.63E-05	9.87E-05	92.553	0.947648107	97.666
-82000	58000	2000	5.94E-06	-3.51E-07	0.000288343	-0.00046486	-0.000311091	0.000534237	-4.67E-05	6.46E-05	85.6023	0.991365163	86.3479
-62000	58000	2000	-1.55E-05	3.53E-05	0.000259678	-0.000416126	-0.00029938	0.000511274	-2.22E-06	1.18E-05	73.7162	1.020590068	72.229
-42000	58000	2000	-3.38E-05	6.71E-05	0.000294679	-0.000471483	-0.000308615	0.000506408	1.79E-05	-9.67E-06	83.1697	1.108670644	75.0175
-22000	58000	2000	-8.23E-06	1.53E-05	0.00016474	-0.000266221	-0.000324862	0.000524402	2.86E-05	-2.08E-05	48.7717	0.669246866	72.8755
-2000	58000	2000	-4.63E-06	5.40E-07	0.000257781	-0.000421741	-0.000326841	0.000525691	4.26E-05	-3.61E-05	77.4798	1.27010652	61.0026
18000	58000	2000	-9.17E-06	1.11E-05	0.00023689	-0.000394566	-0.000332151	0.000534781	5.96E-05	-6.06E-05	73.0982	1.302292519	56.1304
38000	58000	2000	-4.01E-05	6.73E-05	0.000279781	-0.000471043	-0.000358391	0.000586678	9.00E-05	-0.000121221	92.4245	1.310586133	70.5215
58000	58000	2000	-0.000150001	0.000269599	0.000475967	-0.000793092	-0.000417263	0.000673709	0.000139057	-0.000202018	166.505	1.214939291	137.048
78000	58000	2000	-0.000106346	0.000161064	0.000576581	-0.000946391	-0.000391255	0.000628814	6.34E-05	-8.16E-05	202.894	1.029918782	197
98000	58000	2000	-4.33E-05	4.90E-05	0.000594781	-0.000988386	-0.000390711	0.000657266	2.14E-05	-1.67E-05	223.04	1.008012944	221.267
118000	58000	2000	4.13E-05	-0.000104996	0.000606869	-0.00101585	-0.000392215	0.000713286	-4.63E-05	0.000102003	240.881	1.009598015	238.591
138000	58000	2000	5.65E-05	-0.000107427	0.00054135	-0.00090873	-0.000432642	0.00077833	-0.00012939	0.000230176	230.485	1.022600725	225.391
-142000	78000	2000	7.47E-05	-0.000126706	0.00040806	-0.000676319	-0.000236728	0.000423575	-8.68E-05	0.000116905	91.7019	0.529906445	173.053
-122000	78000	2000	4.94E-05	-8.54E-05	0.000359731	-0.000601059	-0.000480829	0.000808548	-0.000133234	0.000164252	161.678	0.977893101	165.333
-102000	78000	2000	3.12E-05	-5.04E-05	0.000330396	-0.000558527	-0.000469304	0.000824958	-0.000104164	0.000120698	153.673	0.980213682	156.775
-82000	78000	2000	1.85E-05	-1.50E-05	0.000308674	-0.000521283	-0.00048373	0.000816775	-6.58E-05	8.10E-05	145.121	0.998994954	145.267
-62000	78000	2000	4.23E-06	9.93E-06	0.000290008	-0.000491218	-0.000468215	0.000802126	-1.50E-05	2.81E-05	134.252	1.0232232	131.205
-42000	78000	2000	-9.01E-06	3.06E-05	0.00020205	-0.000341354	-0.000455135	0.000749776	4.03E-05	-4.62E-05	87.6349	0.744751423	117.67
-22000	78000	2000	-5.85E-06	2.37E-05	0.000297802	-0.000507743	-0.000217037	0.000349861	1.71E-05	-1.44E-05	61.2496	0.591366476	103.573
-2000	78000	2000	7.58E-06	-2.60E-07	0.000272753	-0.000466835	-0.000387779	0.000614433	5.74E-05	-5.46E-05	99.554	1.177596404	84.54
18000	78000	2000	-1.18E-05	2.80E-05	0.000266722	-0.000454035	-0.000370837	0.000597527	9.29E-05	-0.000103346	92.7328	1.252399583	74.0441
38000	78000	2000	-7.44E-05	0.000122554	0.000336274	-0.000566276	-0.000391457	0.000612713	0.000125735	-0.000155845	114.079	1.279717401	89.1439
58000	78000	2000	-0.000107726	0.000162342	0.000440031	-0.000726656	-0.000357575	0.00058649	0.000127577	-0.000162329	137.759	1.169411385	117.802
78000	78000	2000	-5.94E-05	8.47E-05	0.000318673	-0.000523322	-0.000354208	0.000568326	0.00010535	-0.000127784	99.6823	0.609823138	163.461
98000	78000	2000	-5.59E-05	6.11E-05	0.000549398	-0.00090815	-0.00033335	0.000577128	4.60E-05	-4.65E-05	177.955	0.991680041	179.448
118000	78000	2000	4.39E-06	-3.89E-05	0.000700095	-0.00116659	-0.000461729	0.000800831	-1.04E-05	5.22E-05	318.192	1.709037394	186.182
138000	78000	2000	5.15E-05	-8.89E-05	0.000506063	-0.000847423	-0.000403252	0.000701962	-6.05E-05	0.000116284	198.996	1.021414199	194.824
-142000	98000	2000	5.56E-05	-8.48E-05	0.000404514	-0.000698436	-0.00043863	0.00076868	-9.92E-05	0.000115867	177.141	1.021279908	173.45
-122000	98000	2000	4.81E-05	-7.64E-05	0.0003691	-0.000647513	-0.000455317	0.000776113	-9.70E-05	0.000110041	166.617	0.999100541	166.767
-102000	98000	2000	3.99E-05	-5.27E-05	0.000341009	-0.0006079	-0.000458772	0.000787988	-8.21E-05	8.60E-05	159.132	0.998563011	159.361
-82000	98000	2000	3.22E-05	-3.15E-05	0.000319946	-0.000578746	-0.000465086	0.000789428	-5.48E-05	6.05E-05	152.659	1.016215892	150.223
-62000	98000	2000	2.80E-05	-1.91E-05	0.000308281	-0.000557777	-0.000464523	0.000777613	-2.06E-05	2.99E-05	145.953	1.027085796	142.104
-42000	98000	2000	2.47E-05	-8.24E-06	0.000305514	-0.000549356	-0.0004602	0.000751894	1.41E-05	-5.74E-06	140.384	1.047165096	134.061
-22000	98000	2000	2.55E-05	-1.94E-05	0.000303274	-0.000545691	-0.000232641	0.000376008	1.83E-05	-1.58E-05	70.0705	0.550665242	127.247
-2000	98000	2000	2.33E-05	-1.73E-05	0.000293368	-0.000529607	-0.000443026	0.00070731	6.45E-05	-6.59E-05	128.536	1.080506729	118.959
18000	98000	2000	5.77E-06	7.41E-06	0.000302366	-0.000536941	-0.000429483	0.000690312	9.91E-05	-0.000110626	126.713	1.103031939	114.877
38000	98000	2000	-3.57E-05	6.32E-05	0.000352553	-0.000607161	-0.000223208	0.000353393	6.74E-05	-7.85E-05	72.4487	0.621914621	116.493
58000	98000	2000	-9.39E-05	0.000135711	0.000442122	-0.000739387	-0.000379123	0.000608415	0.000128083	-0.000154447	148.226	1.048103915	141.423
78000	98000	2000	-9.25E-05	0.000121054	0.000496902	-0.00082591	-0.000354076	0.000581794	9.83E-05	-0.000115067	160.664	1.003704606	160.071
98000	98000	2000	-5.95E-05	6.54E-05	0.000507713	-0.000846591	-0.000332827	0.000563924	5.14E-05	-4.92E-05	162.319	0.984169041	164.93
118000	98000	2000	-2.17E-05	1.02E-05	0.000497112	-0.000833533	-0.000340451	0.000579633	1.60E-05	2.36E-06	165.275	0.994033693	166.267
138000	98000	2000	3.70E-06	-2.82E-05	0.000480234	-0.000806023	-0.000356596	0.000626697	-1.30E-05	4.05E-05	171.113	1.019233518	167.884
-142000	118000	2000	3.85E-05	-6.45E-05	0.000397547	-0.000691716	-0.00043564	0.00076066	-6.68E-05	7.19E-05	175.335	1.033217834	169.698
-122000	118000	2000	3.80E-05	-5.52E-05	0.000374929	-0.000665151	-0.000445741	0.000758672	-6.84E-05	7.07E-05	168.604	1.017513367	165.702
-102000	118000	2000	3.55E-05	-4.33E-05	0.000355362	-0.00064014	-0.000446639	0.000761796	-6.12E-05	5.60E-05	162.73	1.017087927	159.996
-82000	118000	2000	3.06E-05	-3.31E-05	0.000337144	-0.000616117	-0.000450028	0.000770584	-4.36E-05	4.19E-05	158.156	1.027080384	153.986
-62000	118000	2000	4.63E-05	-4.45E-05	0.000598035	-0.00109505	-0.000652054	0.00108197	-2.61E-05	3.15E-05	398.657	2.679776829	148.765
-42000	118000	2000	1.60E-05	-1.89E-05	0.000319654	-0.000586971	-0.000461557	0.000751404	9.96E-06	-2.42E-06	149.33	1.037482197	143.935
-22000	118000	2000	1.44E-05	-1.79E-05	0.000318768	-0.000579167	-0.000461592	0.000737892	3.25E-05	-2.63E-05	145.964	1.0385201	140.55
-2000	118000	2000	1.25E-05	-1.31E-05	0.000321765	-0.000578604	-0.00045846	0.000731122	6.00E-05	-6.03E-05	145.068	1.038707737	139.662
18000	118000	2000	2.64E-06	-2.36E-08	0.000181723	-0.000322703	-0.000251746	0.000400568	4.95E-05	-5.35E-05	44.3989	0.308321412	144.002
38000	118000	2000	-1.82E-05	4.01E-05	0.00036497	-0.000639739	-0.000460432	0.000726198	0.000120577	-0.00013492	158.408	1.013791735	156.253
58000	118000	2000	-5.88E-05	8.89E-05	0.000423426	-0.000723312	-0.00043088	0.000692836	0.000118976	-0.000137646	168.417	0.988090139	170.447
78000	118000	2000	-6.10E-05	8.70E-05	0.00046085	-0.000777339	-0.000397967	0.000652838	8.88E-05	-9.69E-05	171.61	0.98911803	173.498
98000	118000	2000	-4.22E-05	5.32E-05	0.000472522	-0.000796067	-0.000373906	0.00063344	5.50E-05	-5.24E-05	171.287	0.990963211	172.849
118000	118000	2000	-4.92E-05	3.63E-05	0.000901311	-0.00152644	-0.000713321	0.00121806	4.89E-05	-2.70E-05	633.314	3.683750095	171.921
138000	118000	2000	-7.33E-06	-1.74E-06	0.000459397	-0.000781955	-0.00038014	0.000659669	6.34E-06	1.66E-05	174.935	1.020427806	171.433
-142000	138000	2000	3.70E-05	-3.60E-05	0.000404515	-0.000698784	-0.000433852	0.000753384	-4.82E-05	5.11E-05	177.006	1.057118286	167.442
-122000	138000	2000	3.55E-05	-2.94E-05	0.000388534	-0.000681869	-0.000441388	0.000743381	-5.11E-05	4.71E-05	171.221	1.043820451	164.033
-102000	138000	2000	3.56E-05	-2.08E-05	0.000374008	-0.000669063	-0.000436782	0.000747192	-4.43E-05	3.59E-05	167.668	1.048672179	159.886
-82000	138000	2000	2.94E-05	-1.34E-05	0.000359439	-0.000650255	-0.000440413	0.00075558	-3.23E-05	2.52E-05	164.418	1.055558409	155.764
-62000	138000	2000	3.12E-05	-1.24E-05	0.000454452	-0.00083058	-0.000730887	0.00121424	-2.15E-05	2.55E-05	339.698	2.230423763	152.302
-42000	138000	2000	1.45E-05	-3.68E-06	0.00034341	-0.000629675	-0.000319116	0.000522522	5.74E-06	-1.95E-06	111.235	0.743216608	149.667
-22000	138000	2000	4.93E-06	1.35E-07	0.000342259	-0.000621056	-0.000464764	0.000739318	2.70E-05	-2.25E-05	156.866	1.05490175	148.702
-2000	138000	2000	4.48E-07	5.19E-06	0.000347247	-0.00062298	-0.000460567	0.000734191	4.99E-05	-4.60E-05	156.493	1.041592343	150.244
18000	138000	2000	-7.27E-06	1.68E-05	0.000359882	-0.00063568	-0.000461422	0.000732017	7.27E-05	-7.32E-05	159.637	1.02592495	155.603
38000	138000	2000	-1.20E-05	1.86E-05	0.000201234	-0.000351528	-0.00045914	0.000731855	8.92E-05	-9.21E-05	87.9489	0.534952708	164.405
58000	138000	2000	-7.15E-05	9.57E-05	0.000795221	-0.00136578	-0.000841266	0.00135932	0.000169033	-0.000180191	632.847	3.6778676	172.069
78000	138000	2000	-4.00E-05	4.87E-05	0.000436467	-0.000745782	-0.000421194	0.000690598	7.08E-05	-7.31E-05	175.549	1.006732616	174.375
98000	138000	2000	-1.99E-05	1.80E-05	0.000244334	-0.000415848	-0.000392915	0.000675533	4.87E-05	-4.47E-05	95.1064	0.546833638	173.922
118000	138000	2000	-2.43E-05	1.64E-05	0.000449773	-0.00076591	-0.000392689	0.00066	2.77E-05	-1.61E-05	172.649	0.997849972	173.021
138000	138000	2000	-1.14E-05	6.59E-07	0.00044609	-0.000757633	-0.000397854	0.000682679	1.39E-05	1.99E-06	175.994	1.022109683	172.187
-142000	-142000	5000	-2.29E-05	2.39E-05	0.000263088	-0.000366143	-0.000294621	0.000406782	2.33E-05	-1.72E-05	142.859	1.048721939	136.222
-122000	-142000	5000	-2.13E-05	2.01E-05	0.00025608	-0.000358204	-0.000299699	0.000413741	2.15E-05	-1.34E-05	142.061	1.04293276	136.213
-102000	-142000	5000	-3.09E-05	2.45E-05	0.000402272	-0.000567667	-0.000489454	0.000673526	2.75E-05	-1.32E-05	366.287	2.73865582	133.747
-82000	-142000	5000	-1.36E-05	6.92E-06	0.00024504	-0.00034914	-0.000306877	0.000420432	1.09E-05	3.04E-07	140.587	1.067171203	131.738
-62000	-142000	5000	-1.53E-05	-1.83E-06	0.000467007	-0.000672621	-0.000453115	0.000614178	6.37E-06	1.08E-05	395.892	2.999727223	131.976
-42000	-142000	5000	4.81E-07	-1.13E-05	0.000241039	-0.000350598	-0.00031285	0.000418786	-2.51E-06	1.47E-05	140.786	1.069006363	131.698
-22000	-142000	5000	9.55E-06	-2.09E-05	0.00024065	-0.000352429	-0.00016346	0.00021632	-3.96E-06	9.72E-06	73.1336	0.571057337	128.067
-2000	-142000	5000	3.10E-05	-4.84E-05	0.000355568	-0.00052133	-0.000452523	0.000595959	-2.03E-05	3.41E-05	297.598	2.368826166	125.631
18000	-142000	5000	3.20E-05	-4.40E-05	0.000246162	-0.000363451	-0.000299091	0.00039393	-1.95E-05	2.91E-05	136.286	1.114777431	122.254
38000	-142000	5000	5.24E-05	-6.86E-05	0.000376258	-0.000545813	-0.000551782	0.000726209	-4.04E-05	5.93E-05	378.964	3.170636614	119.523
58000	-142000	5000	3.39E-05	-4.26E-05	0.000261833	-0.000385091	-0.00027492	0.00036326	-2.11E-05	2.64E-05	133.184	1.124361561	118.453
78000	-142000	5000	2.71E-05	-3.30E-05	0.000267671	-0.00039324	-0.000264875	0.000351844	-1.68E-05	1.99E-05	131.97	1.111270167	118.756
98000	-142000	5000	1.79E-05	-2.17E-05	0.000271285	-0.000397295	-0.000257393	0.000345779	-1.22E-05	1.08E-05	131.044	1.10091404	119.032
118000	-142000	5000	4.91E-06	-5.95E-06	0.000142598	-0.000207831	-0.000254685	0.00034544	-5.06E-06	1.12E-06	68.4839	0.567356491	120.707
138000	-142000	5000	2.51E-06	-2.55E-06	0.000272958	-0.000396271	-0.000252102	0.000346826	-1.26E-06	-7.29E-06	130.665	1.076176122	121.416
-142000	-122000	5000	-4.56E-05	4.92E-05	0.000396636	-0.000542179	-0.000446698	0.000616226	5.27E-05	-4.08E-05	321.17	2.322068946	138.312
-122000	-122000	5000	-2.75E-05	2.74E-05	0.000251359	-0.000349632	-0.000307363	0.000424959	3.02E-05	-2.27E-05	142.186	1.036597991	137.166
-102000	-122000	5000	-4.25E-05	3.56E-05	0.00049154	-0.000663515	-0.000464106	0.000639625	4.57E-05	-7.12E-06	412.397	3.074675494	134.127
-82000	-122000	5000	-2.07E-05	1.05E-05	0.000353105	-0.000491048	-0.000605771	0.000830168	2.89E-05	4.08E-06	393.609	2.988156966	131.723
-62000	-122000	5000	-6.76E-06	-3.03E-06	0.000235467	-0.000339207	-0.000314441	0.000426379	1.80E-06	1.31E-05	138.583	1.054713305	131.394
-42000	-122000	5000	1.36E-06	-1.30E-05	0.000235383	-0.000342099	-0.000314919	0.000421149	-5.86E-06	2.11E-05	138.168	1.067676377	129.41
-22000	-122000	5000	1.32E-05	-2.54E-05	0.000233409	-0.000342512	-0.000313418	0.000414414	-1.16E-05	2.57E-05	135.897	1.097634259	123.809
-2000	-122000	5000	3.20E-05	-4.54E-05	0.000233196	-0.000344764	-0.000308585	0.000404334	-2.05E-05	3.32E-05	132.699	1.116139994	118.891
18000	-122000	5000	6.32E-05	-8.17E-05	0.000322087	-0.000476616	-0.000297247	0.000389902	-2.92E-05	4.28E-05	175.208	1.52632175	114.791
38000	-122000	5000	5.19E-05	-6.44E-05	0.000252666	-0.000372825	-0.000279344	0.000366461	-3.15E-05	4.41E-05	128.585	1.132159366	113.575
58000	-122000	5000	7.48E-05	-9.03E-05	0.000426415	-0.000626802	-0.000262932	0.000347166	-2.92E-05	3.77E-05	205.551	1.840304761	111.694
78000	-122000	5000	3.43E-05	-3.99E-05	0.000273003	-0.000399123	-0.00024936	0.00033148	-2.20E-05	2.68E-05	125.877	1.108277058	113.579
98000	-122000	5000	1.89E-05	-2.03E-05	0.000278121	-0.000405006	-0.000241457	0.000324959	-1.38E-05	1.21E-05	125.655	1.097413996	114.501
118000	-122000	5000	4.42E-06	-2.90E-06	0.000279252	-0.000405171	-0.000239913	0.000326812	-4.60E-06	-1.27E-06	126.335	1.085296291	116.406
138000	-122000	5000	-5.97E-06	9.54E-06	0.000277937	-0.000401395	-0.000392228	0.000541052	4.94E-06	-2.19E-05	206.467	1.736870442	118.873
-142000	-102000	5000	-4.36E-05	5.03E-05	0.000266084	-0.000360236	-0.000307879	0.00042461	5.23E-05	-5.18E-05	145.733	1.033794664	140.969
-122000	-102000	5000	-3.51E-05	3.79E-05	0.000244472	-0.000334327	-0.000319842	0.000442003	4.37E-05	-3.80E-05	141.316	1.024905354	137.882
-102000	-102000	5000	-2.52E-05	2.38E-05	0.000232145	-0.000321022	-0.000325246	0.000449017	2.89E-05	-1.77E-05	138.473	1.036079042	133.651
-82000	-102000	5000	-1.26E-05	6.38E-06	0.000225373	-0.000316479	-0.000325434	0.000447215	1.12E-05	5.04E-06	136.11	1.042445316	130.568
-62000	-102000	5000	-5.23E-07	-1.76E-05	0.000413725	-0.000587617	-0.000457851	0.000623291	-9.46E-06	3.82E-05	351.735	2.728171756	128.927
-42000	-102000	5000	1.21E-05	-2.58E-05	0.000229494	-0.000331016	-0.000314402	0.000422581	-2.06E-05	4.34E-05	133.538	1.080203522	123.623
-22000	-102000	5000	2.33E-05	-3.71E-05	0.000229773	-0.000336144	-0.0003021	0.000401427	-2.12E-05	3.97E-05	128.315	1.139625557	112.594
-2000	-102000	5000	4.17E-05	-5.60E-05	0.000222978	-0.000329878	-0.000292895	0.000386423	-3.01E-05	4.75E-05	119.775	1.17492128	101.943
18000	-102000	5000	6.32E-05	-7.93E-05	0.000230976	-0.000343092	-0.000288542	0.000379187	-4.50E-05	6.52E-05	119.716	1.18562388	100.973
38000	-102000	5000	7.47E-05	-9.10E-05	0.000253502	-0.000374736	-0.000263463	0.000346995	-4.61E-05	6.46E-05	118.916	1.168868444	101.736
58000	-102000	5000	6.41E-05	-7.57E-05	0.000270122	-0.000397455	-0.000238774	0.000316545	-3.92E-05	5.14E-05	116.628	1.164579714	100.146
78000	-102000	5000	2.54E-05	-2.91E-05	0.000153533	-0.000224511	-0.000123713	0.000165029	-1.60E-05	1.94E-05	34.9179	0.335681257	104.021
98000	-102000	5000	1.97E-05	-1.89E-05	0.000287354	-0.000418545	-0.000215179	0.000291484	-1.52E-05	1.45E-05	116.144	1.105480573	105.062
118000	-102000	5000	-7.90E-06	1.93E-05	0.000465503	-0.000675698	-0.000349693	0.000480464	7.18E-07	-1.50E-05	308.635	2.870889726	107.505
138000	-102000	5000	-2.04E-05	3.07E-05	0.000283857	-0.000411223	-0.000228728	0.000316967	1.15E-05	-2.62E-05	123.032	1.075275959	114.419
