X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	Rho	KR	Rho_real
-6000	-7500	0.2	5.27E-05	2.82E-06	0.0132103	-0.0124359	-0.0131277	0.0124136	-6.41E-05	6.14E-06	8.30317	0.997562312	8.32346
-5000	-7500	0.2	6.60E-05	-1.93E-06	0.0132299	-0.0124407	-0.0131572	0.0124476	-8.34E-05	1.38E-05	8.33178	1.000808404	8.32505
-4000	-7500	0.2	4.88E-05	1.60E-06	0.0133852	-0.0124807	-0.0131116	0.0124207	-9.60E-05	1.15E-05	8.37241	1.003457757	8.34356
-3000	-7500	0.2	2.15E-05	-1.03E-06	0.00607644	-0.00564338	-0.0129246	0.0109309	-0.000114853	3.07E-06	3.55571	0.424551236	8.37522
-2000	-7500	0.2	4.01E-05	9.10E-06	0.0135685	-0.0125291	-0.0130863	0.012416	-8.56E-05	4.36E-06	8.4389	1.004346388	8.40238
-1000	-7500	0.2	1.90E-06	-1.57E-06	0.0135177	-0.012508	-0.0131023	0.0124612	-2.44E-05	-7.26E-06	8.43521	1.002458845	8.41452
0	-7500	0.2	-2.01E-07	4.26E-07	0.0135118	-0.0125031	-0.0131209	0.0124469	2.05E-06	-2.58E-06	8.4334	1.001479645	8.42094
1000	-7500	0.2	4.20E-06	3.33E-05	0.0134682	-0.0124882	-0.0132233	0.0124999	4.13E-05	-2.16E-05	8.4656	1.006461584	8.41125
2000	-7500	0.2	4.61E-05	2.54E-05	0.0133802	-0.0124713	-0.0131758	0.0123977	1.47E-05	-1.56E-05	8.38213	0.999248966	8.38843
3000	-7500	0.2	-0.000113685	-1.58E-05	0.0132068	-0.0124413	-0.0134113	0.0124694	0.0002702	-4.05E-05	8.41623	1.006642992	8.36069
4000	-7500	0.2	-0.000110509	-4.31E-05	0.0131933	-0.0124115	-0.0154701	0.0143605	0.000188268	2.02E-05	9.68515	1.162275649	8.33292
5000	-7500	0.2	-5.13E-05	5.90E-06	0.0131898	-0.0124136	-0.0132334	0.0124797	7.54E-05	7.20E-06	8.34544	1.002851577	8.32171
6000	-7500	0.2	-1.99E-05	1.26E-06	0.0131965	-0.0124224	-0.013235	0.0124872	1.89E-05	3.04E-06	8.35334	1.003587442	8.32348
7000	-7500	0.2	6.12E-06	-2.13E-05	0.0131959	-0.0124432	-0.0131501	0.0124201	-1.24E-05	-5.37E-07	8.31021	0.998715283	8.3209
8000	-7500	0.2	-2.36E-05	-2.30E-06	0.0132093	-0.0124547	-0.0130994	0.0123876	2.48E-05	2.46E-06	8.29109	0.996430627	8.32079
9000	-7500	0.2	-6.73E-05	7.75E-06	0.0131857	-0.0124644	-0.0131735	0.0124467	7.21E-05	-1.63E-05	8.32962	1.001063603	8.32077
-9000	-6000	0.2	1.27E-05	5.52E-06	0.00870201	-0.00817138	-0.0109712	0.00999213	-1.14E-05	1.90E-06	4.48704	0.53919428	8.32175
-8000	-6000	0.2	1.26E-05	9.46E-07	0.0132224	-0.0124635	-0.0131945	0.0124238	-1.33E-05	-2.20E-06	8.34147	1.002830031	8.31793
-7000	-6000	0.2	5.17E-05	3.03E-07	0.013167	-0.0124373	-0.0132263	0.0124567	-4.40E-05	1.58E-06	8.33565	1.001683562	8.32164
-6000	-6000	0.2	8.54E-05	-2.89E-06	0.01306	-0.0123796	-0.0132532	0.0124415	-7.79E-05	8.29E-06	8.2858	0.994884972	8.3284
-5000	-6000	0.2	0.000279033	-8.09E-05	0.0222687	-0.0215357	-0.0222929	0.0215604	-0.000229784	4.19E-05	24.3353	2.915664238	8.3464
-4000	-6000	0.2	0.000267432	-9.52E-05	0.0132806	-0.0125313	-0.0132544	0.0124956	-0.000323337	0.000151575	8.42329	1.00285619	8.3993
-3000	-6000	0.2	6.52E-05	-1.08E-05	0.00618907	-0.00584537	-0.00946878	0.00835902	-0.000233553	8.90E-05	2.7234	0.317299794	8.58305
-2000	-6000	0.2	4.09E-06	7.23E-06	0.0139223	-0.0131356	-0.0131041	0.0124991	-0.000213443	3.58E-05	8.78018	1.004960604	8.73684
-1000	-6000	0.2	2.31E-06	1.81E-06	0.0139486	-0.0131256	-0.0130512	0.0125161	-7.44E-05	-2.88E-06	8.77299	0.998676095	8.78462
0	-6000	0.2	1.71E-05	-2.74E-06	0.014039	-0.0131462	-0.0131518	0.0125144	1.81E-05	-3.51E-06	8.84446	1.006010269	8.79162
1000	-6000	0.2	-6.00E-06	6.43E-08	0.00633191	-0.00592956	-0.00926467	0.00829981	8.87E-05	-6.96E-06	2.73323	0.311586438	8.77198
2000	-6000	0.2	-0.000106012	5.72E-06	0.0138372	-0.0131073	-0.0130595	0.0125093	0.000306736	-0.00010122	8.73037	1.006787745	8.67151
3000	-6000	0.2	-0.000213946	7.41E-05	0.0135131	-0.0127677	-0.0130865	0.0124495	0.000359285	-0.000206928	8.50382	1.003212377	8.47659
4000	-6000	0.2	-0.000103757	2.11E-05	0.00874265	-0.00816519	-0.0131322	0.0117996	0.000120777	-6.00E-06	5.34953	0.639255149	8.36838
5000	-6000	0.2	-0.000125925	-2.34E-05	0.0132102	-0.0123959	-0.0153758	0.0142743	0.000119681	-3.11E-06	9.6272	1.154886121	8.33606
6000	-6000	0.2	-0.000128608	8.31E-06	0.0131471	-0.0123898	-0.0154162	0.0143354	0.000206657	-7.46E-05	9.63273	1.157309891	8.32338
7000	-6000	0.2	-0.000176756	6.73E-05	0.0130818	-0.0124012	-0.0132439	0.0124601	0.000153346	-7.24E-05	8.30207	0.997656692	8.32157
8000	-6000	0.2	-1.10E-05	-2.89E-05	0.0222822	-0.0215897	-0.0177345	0.0172891	1.82E-05	-2.00E-05	19.4647	2.340095048	8.31791
9000	-6000	0.2	0.000122405	-8.86E-05	0.0130912	-0.0124076	-0.0132042	0.0124676	-0.000115915	7.69E-05	8.29652	0.996966988	8.32176
-9000	-4500	0.2	2.73E-05	4.74E-06	0.0131679	-0.0124388	-0.0132287	0.0124241	-1.60E-05	7.47E-07	8.32702	1.000585185	8.32215
-8000	-4500	0.2	2.94E-05	3.69E-06	0.0132368	-0.0124737	-0.0132254	0.0124396	-1.79E-05	3.50E-06	8.36482	1.004977539	8.32339
-7000	-4500	0.2	2.31E-05	1.41E-06	0.00600355	-0.00564922	-0.00605241	0.00565463	-1.38E-05	-3.31E-07	1.72957	0.207672089	8.32837
-6000	-4500	0.2	0.000117158	4.81E-06	0.0132118	-0.0124605	-0.0134097	0.0124998	-5.19E-05	-5.82E-06	8.43309	1.008701799	8.36034
-5000	-4500	0.2	0.000269131	-5.76E-05	0.0131221	-0.0124337	-0.0134962	0.0126701	-0.00013452	9.04E-06	8.47618	1.001426021	8.46411
-4000	-4500	0.2	0.000413376	-0.000212486	0.0131239	-0.0126667	-0.0170524	0.0164508	-0.000284192	6.88E-05	10.9446	1.246509191	8.7802
-3000	-4500	0.2	0.000167588	-2.73E-05	0.0135784	-0.0140573	-0.0135965	0.0140261	-0.000190447	2.22E-05	9.67062	1.001674875	9.65445
-2000	-4500	0.2	2.28E-05	1.10E-05	0.0138123	-0.0144122	-0.0137486	0.0142102	-9.89E-05	-4.27E-06	9.99798	0.995338882	10.0448
-1000	-4500	0.2	-8.32E-06	1.08E-05	0.0237182	-0.0251067	-0.0136945	0.0148247	-1.88E-05	-3.94E-06	17.6566	1.749824092	10.0905
0	-4500	0.2	-3.07E-05	-1.32E-05	0.0138678	-0.0143886	-0.0138198	0.0141936	4.47E-05	-8.56E-06	10.0278	0.993983248	10.0885
1000	-4500	0.2	-3.38E-06	-1.36E-05	0.0137878	-0.0143544	-0.0140983	0.0142414	6.62E-05	3.24E-05	10.1032	1.00201331	10.0829
2000	-4500	0.2	-3.11E-05	-2.08E-05	0.0194155	-0.0212457	-0.025259	0.0271294	0.000279644	4.91E-06	27.0237	2.721666616	9.9291
3000	-4500	0.2	-0.000280382	0.000114431	0.0131204	-0.0140749	-0.025062	0.0265197	0.00043895	-0.000125737	17.7824	1.934697013	9.19131
4000	-4500	0.2	-0.000197587	6.63E-05	0.00763027	-0.00747457	-0.0137461	0.0129936	0.000179618	-5.99E-05	5.11711	0.597113798	8.56974
5000	-4500	0.2	-0.000164931	1.32E-05	0.0131018	-0.0124297	-0.013433	0.0125434	9.01E-05	7.10E-06	8.40754	1.001116911	8.39816
6000	-4500	0.2	-7.51E-05	-1.77E-05	0.0131409	-0.0124315	-0.0132941	0.0124174	4.66E-05	1.66E-05	8.33548	0.99974573	8.3376
7000	-4500	0.2	-4.41E-05	-2.36E-06	0.0131578	-0.0124324	-0.0132558	0.0124449	3.63E-05	-2.72E-06	8.3372	1.00137886	8.32572
8000	-4500	0.2	8.17E-05	-6.73E-05	0.013094	-0.0124083	-0.0132307	0.0124642	-0.000103408	6.16E-05	8.30558	0.998274026	8.31994
9000	-4500	0.2	-0.000405749	0.000268299	0.022295	-0.0215816	-0.0223154	0.0216413	0.00038882	-0.000260043	24.4276	2.936115485	8.3197
-9000	-3000	0.2	1.30E-05	1.60E-07	0.00767584	-0.00747221	-0.0132778	0.0124914	-5.20E-06	2.64E-06	4.94662	0.594255688	8.32406
-8000	-3000	0.2	3.47E-05	3.17E-06	0.013128	-0.0124254	-0.0132529	0.0124427	-1.97E-05	9.44E-07	8.32334	0.999818615	8.32485
-7000	-3000	0.2	4.94E-05	2.13E-06	0.0131389	-0.0124342	-0.0133	0.0124241	-3.50E-05	6.67E-06	8.33966	0.999682342	8.34231
-6000	-3000	0.2	6.50E-05	9.19E-06	0.0130911	-0.0124086	-0.0170329	0.0155007	-2.66E-05	4.05E-06	10.5224	1.254058074	8.39068
-5000	-3000	0.2	0.000108583	1.14E-05	0.0130123	-0.0124002	-0.013745	0.0127557	-1.28E-05	-1.17E-05	8.5378	0.995306631	8.57806
-4000	-3000	0.2	0.000289917	9.20E-06	0.022475	-0.0222819	-0.0138837	0.014125	2.67E-05	-1.93E-05	15.8777	1.754172564	9.05139
-3000	-3000	0.2	5.73E-05	2.85E-05	0.0136348	-0.014179	-0.0140217	0.0144377	4.69E-06	-1.44E-05	10.0283	0.996254719	10.066
-2000	-3000	0.2	-6.05E-07	1.23E-05	0.014051	-0.0145762	-0.0142058	0.0146249	3.11E-05	-1.87E-05	10.456	0.995989751	10.4981
-1000	-3000	0.2	3.18E-05	-4.50E-06	0.0241321	-0.0253767	-0.0189974	0.0202417	1.19E-06	-1.32E-05	24.6246	2.334749218	10.547
0	-3000	0.2	2.13E-05	-1.36E-06	0.0217684	-0.0204083	-0.0140934	0.0144958	-2.35E-05	-2.72E-07	15.2811	1.4486652	10.5484
1000	-3000	0.2	7.61E-06	-3.98E-07	0.0120124	-0.0088677	-0.0120188	0.0088993	-9.40E-06	8.57E-06	5.65604	0.536814631	10.5363
2000	-3000	0.2	0.000111343	-9.12E-05	0.0215461	-0.0203744	-0.0137905	0.0144449	-0.000119997	9.47E-05	15.0003	1.445756308	10.3754
3000	-3000	0.2	-0.000627971	0.000237803	0.0227895	-0.0233884	-0.0234636	0.0244549	0.000375464	-0.000245444	28.0275	2.936529473	9.54443
4000	-3000	0.2	-1.62E-05	-9.09E-05	0.0130602	-0.0124863	-0.0138828	0.0131082	-8.63E-05	6.73E-05	8.73859	0.997896542	8.75701
5000	-3000	0.2	-9.37E-05	4.51E-06	0.0131213	-0.0124398	-0.0136	0.0125654	2.66E-05	7.96E-06	8.48026	1.002263296	8.46111
6000	-3000	0.2	-5.84E-05	-6.31E-07	0.0131755	-0.012458	-0.0133355	0.0124311	2.20E-05	3.44E-06	8.37363	1.002324576	8.35421
7000	-3000	0.2	-2.33E-05	-5.28E-06	0.00870408	-0.008181	-0.0087899	0.00817504	9.87E-06	-5.26E-06	3.63211	0.435915623	8.33214
8000	-3000	0.2	-2.97E-05	-4.68E-06	0.0130781	-0.0124097	-0.0132438	0.0124462	2.07E-07	1.45E-05	8.29978	0.996943027	8.32523
9000	-3000	0.2	-2.87E-06	-6.84E-05	0.0244131	-0.0239153	-0.0187725	0.0183275	1.00E-05	8.74E-06	22.7113	2.72982527	8.31969
-9000	-1500	0.2	1.46E-05	-1.26E-06	0.0131765	-0.0124343	-0.0132242	0.0124369	-5.74E-06	1.64E-06	8.33098	1.000832527	8.32405
-8000	-1500	0.2	6.53E-07	1.69E-06	0.0131587	-0.0124286	-0.0132634	0.0124338	-2.95E-06	1.14E-06	8.33534	1.000734763	8.32922
-7000	-1500	0.2	2.47E-05	7.18E-06	0.0131393	-0.0124249	-0.0134245	0.012468	-1.40E-05	3.97E-06	8.39229	1.005805473	8.34385
-6000	-1500	0.2	3.74E-05	4.50E-06	0.0131383	-0.0124281	-0.0134807	0.0124547	-1.88E-05	1.01E-05	8.40775	1.000370034	8.40464
-5000	-1500	0.2	2.19E-05	6.04E-06	0.0131597	-0.0124517	-0.0137515	0.0127448	1.08E-05	-2.65E-06	8.60416	1.000617524	8.59885
-4000	-1500	0.2	2.92E-05	1.15E-05	0.0133036	-0.0127929	-0.0138428	0.0134999	2.99E-06	2.28E-06	9.03965	0.996266062	9.07353
-3000	-1500	0.2	1.69E-05	7.50E-06	0.0138092	-0.014205	-0.0140328	0.0144197	-9.05E-06	3.85E-06	10.097	1.001577209	10.0811
-2000	-1500	0.2	9.11E-08	4.94E-07	0.0142038	-0.0145932	-0.0142171	0.014596	-4.54E-06	-2.71E-06	10.5105	0.999952431	10.511
-1000	-1500	0.2	-1.26E-05	-5.07E-06	0.0143033	-0.01461	-0.0118507	0.0122701	-3.42E-06	-6.79E-06	8.8347	0.836619318	10.56
0	-1500	0.2	1.71E-05	6.42E-06	0.0140977	-0.0144955	-0.014365	0.0145934	-3.05E-05	-1.09E-05	10.4882	0.993247786	10.5595
1000	-1500	0.2	4.75E-05	-1.96E-05	0.0260272	-0.0280367	-0.0267166	0.0278052	6.31E-05	-0.000260177	37.3662	3.541316401	10.5515
2000	-1500	0.2	-3.21E-05	-5.39E-07	0.0139415	-0.0144937	-0.00933624	0.00985533	1.21E-08	2.51E-05	6.91543	0.665912045	10.3849
3000	-1500	0.2	1.83E-06	-1.12E-05	0.0134989	-0.0134705	-0.0139367	0.0140903	-2.33E-05	1.15E-05	9.57337	1.001295892	9.56098
4000	-1500	0.2	-4.00E-05	-2.65E-06	0.0131975	-0.0125227	-0.0139044	0.0130545	6.42E-06	6.28E-06	8.78925	1.001344354	8.77745
5000	-1500	0.2	-0.000123929	4.16E-05	0.0131227	-0.012419	-0.0135815	0.0125317	9.36E-05	-3.93E-05	8.45712	0.997387747	8.47927
6000	-1500	0.2	5.44E-05	-6.09E-05	0.0131148	-0.0124216	-0.0133827	0.0124407	-6.13E-05	6.09E-05	8.36033	0.999675955	8.36304
7000	-1500	0.2	-1.11E-05	-2.49E-06	0.0131169	-0.0124419	-0.0133104	0.0124128	7.31E-06	-1.32E-06	8.33472	0.999380088	8.33989
8000	-1500	0.2	-2.65E-06	3.26E-06	0.0129778	-0.0123798	-0.0132816	0.0124398	-7.31E-06	-9.57E-06	8.26736	0.993122801	8.32461
9000	-1500	0.2	-2.44E-05	1.95E-05	0.0244219	-0.0239251	-0.0133211	0.0131034	9.09E-05	2.85E-05	16.1817	1.944777954	8.32059
-9000	0	0.2	3.08E-07	-1.48E-06	0.0130668	-0.0123969	-0.0132382	0.0124407	-1.30E-06	3.31E-06	8.28837	0.995602392	8.32498
